DK2,0,,0,0,0,EDK2,0,,0,0,0,EDK2,0,,0,0,0,EDK2,0,,0,0,0,EDK2,0,,0,0,0,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
,EDK2,0,0.000000,19.346436,305.388489,0.482332,19.346436,305.388489,0.482332
